"ave_orton_cone_id","SiO2","Al2O3","B2O3","Li2O","K2O","Na2O","KNaO","MgO","CaO","SrO","BaO","ZnO","PbO","P2O5","Cr2O3","MnO","MnO2","FeO","Fe2O3","CoO","NiO","CuO","Cu2O","TiO2","ZrO2","SnO2"
28,68.56,6.18,5.76,0.00,5.81,0.97,6.77,1.30,6.26,0.00,2.36,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.09,0.00,0.00,1.79,0.00,0.93,0.00,0.00
28,52.12,8.19,2.87,0.00,5.42,0.49,5.91,0.67,2.60,0.00,7.54,9.11,0.00,0.02,0.00,0.00,0.00,1.55,0.30,0.00,0.00,3.11,0.00,6.02,0.00,0.00
28,66.88,7.13,1.90,0.00,0.80,2.98,3.79,0.15,16.37,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.19,0.00,3.41
28,66.64,6.00,5.60,0.00,5.65,0.94,6.58,1.26,6.09,0.00,2.30,2.69,0.00,0.01,0.00,0.00,0.00,0.00,0.17,0.22,0.00,0.00,0.00,2.44,0.00,0.00
33,72.20,8.99,0.00,0.00,2.11,0.78,2.89,0.00,15.53,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.18,0.12,0.00,0.00,0.00,0.00,0.00,0.00
33,69.45,8.67,0.00,0.00,2.10,0.75,2.85,0.00,14.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.88,1.76,0.00,0.00,0.00,0.00,0.00,0.00
32,67.75,7.80,0.00,0.00,2.54,0.94,3.48,11.81,8.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.12,0.00,0.41,0.00,0.00,0.00,0.00
36,62.90,4.54,0.00,0.00,2.38,4.95,7.33,2.49,22.07,0.00,0.00,0.00,0.00,0.55,0.00,0.06,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00
34,50.06,12.99,0.00,0.00,4.87,0.48,5.35,13.02,17.16,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.09,0.00,0.00
33,60.88,9.43,0.74,0.00,1.18,1.68,2.86,4.14,21.72,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.11,0.00,0.00
34,62.70,10.26,0.99,0.00,1.42,3.83,5.26,10.17,6.87,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.06,3.60,0.00
32,47.14,9.56,0.59,5.10,1.45,3.72,5.17,3.06,18.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,11.27,0.00,0.00
30,67.91,8.18,4.00,0.00,0.51,3.49,4.00,0.95,14.76,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.08,0.00,0.00
30,57.12,11.28,4.19,0.00,0.94,3.37,4.31,1.04,4.04,9.07,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,5.76,0.00,2.22
30,67.94,8.15,3.99,0.00,0.59,3.29,3.88,0.93,14.93,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.08,0.00,0.00
30,80.96,15.56,0.00,0.00,1.88,0.87,2.75,0.11,0.13,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.23,0.00,0.00
30,62.16,6.87,6.14,0.00,1.25,5.25,6.50,3.71,11.99,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.04,2.53,0.00
30,52.06,11.40,0.00,1.67,0.07,5.46,5.53,0.15,1.26,0.00,16.60,9.56,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.64,0.00,0.00,0.03,0.00,0.00
25,54.23,13.44,0.00,0.00,0.53,4.14,4.67,0.64,14.92,0.00,0.00,0.00,0.00,0.12,0.00,0.13,0.00,0.00,0.43,0.00,0.00,0.00,0.00,11.42,0.00,0.00
33,69.58,8.07,0.00,0.00,3.71,1.71,5.42,5.84,3.48,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.97,0.00,5.87,0.00,0.00,0.00,0.00,0.12,0.00,0.00
33,57.87,14.35,0.00,0.00,0.56,4.42,4.98,0.68,15.92,0.00,0.00,0.00,0.00,0.13,0.00,0.14,0.00,0.00,0.46,0.00,0.00,0.00,0.00,5.48,0.00,0.00
30,67.82,8.36,3.96,0.00,1.47,2.48,3.95,0.99,14.69,0.07,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.06,0.00,0.00
30,61.12,12.98,3.39,0.00,1.89,3.07,4.95,0.82,16.61,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,70.64,7.28,5.29,0.00,2.08,3.54,5.62,0.81,10.24,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,61.06,5.69,5.73,0.00,1.35,2.51,3.86,0.68,20.13,0.10,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,2.66,0.00,0.03,0.00,0.00
29,62.25,11.03,2.81,0.00,9.67,0.47,10.14,0.63,6.25,0.00,0.00,0.00,0.00,0.01,0.00,0.00,2.81,0.00,0.02,1.75,0.00,2.28,0.00,0.01,0.00,0.00
29,60.29,6.04,4.29,0.00,2.37,2.49,4.86,2.74,19.23,0.00,0.00,0.00,0.00,0.02,0.09,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.04,0.00,2.35
32,69.27,8.06,2.87,0.00,0.00,6.07,6.07,0.00,13.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,65.22,8.06,0.00,0.00,3.57,1.63,5.21,3.42,17.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.02,0.00,0.00
29,68.87,7.05,5.07,0.00,1.04,3.98,5.02,1.21,10.49,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.05,2.15,0.00
29,61.43,9.10,4.15,0.00,0.19,1.60,1.79,0.06,18.62,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.21,0.81,0.00,1.55,0.00,2.25,0.00,0.00
30,70.01,7.95,3.08,0.85,0.79,4.02,4.82,1.32,10.47,1.35,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.05,0.00,0.00
34,75.37,7.93,0.00,0.00,6.73,0.01,6.75,3.10,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,60.71,8.95,6.13,0.00,1.31,4.99,6.30,2.58,8.52,0.00,0.00,0.00,0.00,0.03,0.00,0.00,2.65,0.00,1.08,0.00,0.00,0.00,0.00,3.05,0.00,0.00
30,63.43,10.65,2.50,0.00,0.14,1.30,1.44,9.32,12.51,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00
34,75.23,7.91,0.00,0.00,6.72,0.01,6.73,3.09,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,63.20,11.44,2.96,0.00,1.48,2.98,4.46,0.07,17.60,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.11,0.00,0.00
33,59.56,6.99,0.00,0.00,10.16,2.70,12.87,4.05,9.13,0.00,0.00,0.00,0.00,2.36,0.00,0.00,0.00,0.00,1.56,0.00,0.00,0.00,0.00,3.48,0.00,0.00
20,58.96,7.27,10.61,0.00,0.06,6.98,7.04,0.07,15.97,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.00,0.00
29,60.32,11.16,4.64,0.00,0.22,2.39,2.61,0.03,21.09,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.06,0.00,0.00
31,62.86,5.21,7.55,0.00,2.58,2.73,5.31,1.54,15.55,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.03,1.83,0.00
30,67.51,8.13,3.92,0.00,0.61,3.30,3.91,0.04,4.63,0.00,10.99,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.68,0.00,0.00,0.00,0.08,0.00,0.00
30,67.52,8.13,3.87,0.00,0.61,3.28,3.89,0.04,4.58,11.15,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.64,0.00,0.00,0.00,0.08,0.00,0.00
30,67.46,8.12,3.98,0.00,0.59,3.28,3.86,0.04,15.76,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.59,0.00,0.00,0.00,0.08,0.00,0.00
30,67.51,8.11,3.96,0.00,0.60,3.29,3.89,11.13,4.67,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.54,0.00,0.00,0.00,0.08,0.00,0.00
30,75.11,9.02,2.55,0.00,2.16,6.49,8.66,0.00,4.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.54,0.00,0.00,0.00,0.00,0.00,0.00
30,74.91,9.03,2.57,0.00,2.01,7.83,9.84,0.02,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.54,0.00,0.00,0.00,0.00,0.00,0.00
30,74.24,8.94,2.72,0.00,6.36,3.88,10.24,0.19,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.56,0.00,0.00,0.00,0.00,0.00,0.00
30,67.58,8.09,3.97,0.00,0.59,3.27,3.86,0.04,4.68,0.00,0.00,11.02,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.58,0.00,0.00,0.00,0.08,0.00,0.00
30,67.52,8.12,3.98,0.00,0.59,3.28,3.87,0.04,7.80,0.00,0.00,7.89,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.58,0.00,0.00,0.00,0.08,0.00,0.00
29,68.92,5.70,2.77,0.00,5.34,1.48,6.82,0.10,11.49,0.00,0.00,2.37,0.00,0.42,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.52,0.00,0.00,0.00,0.85
32,62.39,9.22,0.00,2.16,1.86,4.15,6.01,3.12,0.45,13.39,0.02,0.00,0.00,0.01,0.00,0.04,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.31,0.00,0.00
32,61.73,9.32,0.00,2.18,1.88,4.19,6.07,8.84,0.46,0.00,8.12,0.00,0.00,0.01,0.00,0.05,0.00,0.00,2.91,0.00,0.00,0.00,0.00,0.31,0.00,0.00
32,60.99,7.94,4.92,1.00,1.31,5.04,6.35,1.92,6.51,8.42,0.01,0.00,0.00,0.01,0.00,0.03,0.00,0.00,1.73,0.00,0.00,0.00,0.00,0.18,0.00,0.00
30,62.39,7.32,2.17,6.85,0.98,3.13,4.12,5.75,7.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,0.00,1.98,0.00,0.00,0.00,0.00,0.18,0.00,0.00
30,68.45,7.34,4.31,0.00,1.60,2.97,4.58,0.06,14.92,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.06,0.00,0.00
30,60.40,12.08,0.00,0.96,2.11,6.73,8.83,0.21,0.58,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,2.84,0.00,4.48,0.00,0.00
30,62.64,6.23,0.00,0.00,3.21,1.60,4.80,0.14,9.77,0.00,0.00,9.62,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,2.64,0.00,4.10,0.00,0.00
30,61.35,8.75,6.33,0.00,1.58,5.92,7.50,2.60,8.64,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.91,0.50,0.00,0.00,0.00,3.40,0.00,0.00
31,71.51,8.06,1.55,0.00,2.10,4.22,6.31,3.67,6.22,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.22,0.00,0.00
34,70.02,9.15,0.00,0.00,1.42,4.53,5.95,0.09,14.68,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.03,0.00,0.00
30,60.54,4.36,5.99,0.00,0.18,3.50,3.68,6.20,10.58,0.00,0.02,4.63,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,3.94,0.00,0.01,0.01,0.00
30,61.70,4.45,6.09,0.00,0.18,3.57,3.75,6.35,10.77,0.00,0.02,4.74,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,2.08,0.00,0.01,0.01,0.00
30,61.60,4.44,6.17,0.00,0.22,3.55,3.77,6.15,10.84,0.01,0.03,4.61,0.01,0.00,0.00,0.00,0.00,0.00,0.03,2.33,0.00,0.00,0.00,0.01,0.01,0.00
30,61.69,12.31,0.00,2.94,2.23,7.18,9.41,0.28,0.63,10.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,2.33,0.00,0.07,0.00,0.00
30,60.92,12.23,0.00,3.03,2.27,7.28,9.55,0.21,0.62,10.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.74,0.00,1.80,0.00,0.06,0.00,0.00
33,52.71,10.71,0.00,0.00,0.00,0.00,0.00,13.13,15.80,0.00,0.00,0.00,0.00,3.16,0.00,0.00,0.00,0.00,4.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,63.81,6.50,4.22,0.00,1.21,4.23,5.44,0.12,4.69,8.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,6.20,0.00,0.00
32,34.71,7.85,0.00,0.00,1.68,5.43,7.11,49.88,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,63.00,5.41,2.58,0.00,3.52,0.43,3.95,10.56,10.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.01,0.00,3.56
30,58.76,9.19,0.00,0.00,4.67,2.32,6.99,0.14,6.08,15.24,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.08,0.00,0.00,3.50,0.00,0.02,0.00,0.00
30,67.22,6.16,4.00,0.00,1.40,9.28,10.68,0.69,5.93,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.11,0.00,0.00,1.06,0.00,4.14,0.00,0.00
30,62.22,9.02,1.46,4.05,0.09,0.80,0.89,8.36,9.90,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.20,0.00,2.09
30,67.19,5.72,3.29,0.00,3.03,1.99,5.02,10.32,5.30,0.00,0.00,2.23,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.88,0.00,0.00,0.00,0.01,0.00,0.00
30,54.05,9.47,7.15,0.00,0.85,6.17,7.03,6.82,11.24,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,4.07,0.00,0.00,0.00,0.07,0.00,0.00
17,46.70,8.50,0.00,28.62,5.88,0.01,5.89,0.02,3.60,6.58,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.00,0.00
30,69.39,8.24,0.00,2.29,4.23,0.01,4.24,0.01,10.97,0.00,0.00,4.81,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00
30,62.24,7.27,3.43,0.00,1.74,2.54,4.28,4.68,11.47,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,2.84,0.00,3.70,0.00,0.00
36,63.02,4.17,0.00,0.00,6.40,0.82,7.22,7.04,14.58,0.00,0.00,0.00,0.00,1.52,0.00,0.09,2.06,0.00,0.23,0.00,0.00,0.00,0.00,0.08,0.00,0.00
30,63.06,6.11,0.00,0.00,4.64,0.06,4.70,0.06,9.44,0.00,0.00,9.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,3.93,3.42,0.00
30,61.23,6.27,0.00,0.00,4.76,0.06,4.82,0.06,9.69,0.00,0.00,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,1.29,0.00,0.00,6.94,0.00,0.00
30,62.62,6.41,0.00,0.00,4.87,0.06,4.93,0.07,9.91,0.00,0.00,9.72,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,4.13,0.00,2.19
30,66.84,8.08,3.84,0.00,0.82,3.02,3.84,0.93,14.64,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.09,1.64,0.00,0.00,0.00,0.07,0.00,0.00
30,58.94,12.70,3.23,0.00,0.91,4.01,4.92,0.09,16.73,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.11,0.30,1.94,0.00,0.00,1.01,0.00,0.00
30,68.89,5.41,5.84,0.00,0.82,3.37,4.20,1.63,7.37,2.93,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.14,0.00,0.00,0.00,3.48,0.00,0.00
30,54.20,10.93,1.30,0.00,2.16,7.10,9.27,8.22,9.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.05,5.88,0.00
30,58.32,12.57,3.19,0.00,0.91,3.97,4.87,0.09,16.55,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,1.39,0.00,2.88,0.00,0.00,0.10,0.00,0.00
33,56.63,12.72,0.00,0.00,1.58,3.71,5.29,2.33,17.15,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,1.97,0.00,0.00,0.00,0.00,3.25,0.00,0.00
30,59.08,12.73,3.24,0.00,0.92,4.02,4.94,0.09,16.77,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.36,0.00,0.54,0.37,1.75,0.00,0.00,0.10,0.00,0.00
30,65.62,5.59,3.78,2.72,1.22,4.44,5.65,0.91,9.89,0.00,0.00,1.35,0.00,0.01,0.00,0.00,0.00,0.00,0.21,1.16,0.00,0.00,0.00,3.11,0.00,0.00
30,67.95,8.21,3.90,0.00,0.83,3.07,3.90,0.95,14.88,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.07,0.00,0.00
30,60.85,13.11,3.33,0.00,0.94,4.14,5.08,0.09,17.27,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.10,0.00,0.00
30,61.51,3.49,3.28,0.00,6.31,5.23,11.54,3.87,12.77,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.04,0.00,0.00
18,41.64,4.97,19.20,2.93,2.53,4.92,7.45,0.14,23.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,67.53,6.55,0.00,0.00,3.50,1.41,4.91,0.16,10.68,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.18,1.12,0.00,2.16,0.00,2.35,0.00,0.00
34,68.06,12.23,0.00,0.00,1.25,3.85,5.10,6.44,7.95,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.09,0.00,0.00
34,69.06,6.70,0.00,0.00,3.58,1.44,5.02,0.16,10.92,0.00,0.00,4.45,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,1.11,0.00,2.40,0.00,0.00
34,68.98,6.76,0.00,0.00,3.40,1.38,4.78,0.30,10.88,0.00,0.00,4.57,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,1.10,0.00,2.46,0.00,0.00
30,60.26,8.75,4.58,0.00,0.20,1.76,1.96,0.11,17.75,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.34,0.00,0.00,1.99,0.00,4.23,0.00,0.00
33,67.55,7.16,0.00,0.00,1.34,3.20,4.55,7.02,8.39,0.00,0.00,0.00,0.00,2.28,0.00,0.00,0.00,0.00,3.04,0.00,0.00,0.00,0.00,0.02,0.00,0.00
30,65.77,8.36,1.58,0.00,1.08,3.21,4.29,1.77,10.49,0.00,0.00,6.53,0.00,0.02,0.00,0.01,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.04,1.09,0.00
30,67.62,5.95,4.29,0.00,0.86,3.30,4.16,1.09,7.74,5.39,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.04,3.62,0.00
29,61.04,6.05,5.74,0.00,0.70,2.95,3.65,1.42,16.02,0.00,0.00,3.49,0.00,0.02,0.05,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.06,0.00,2.36
31,63.24,7.96,0.00,0.00,2.42,3.20,5.62,0.06,0.05,8.73,0.00,13.13,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.01,0.00,0.00,0.11,0.00,0.00
30,48.16,14.81,1.87,0.00,2.49,4.28,6.77,0.00,27.82,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,66.71,9.18,1.02,0.00,1.81,2.94,4.74,0.00,17.15,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.61,0.27,0.00,0.00,0.00,0.00,0.00,0.00
31,66.71,9.18,1.02,0.00,1.81,2.94,4.74,0.00,17.15,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.61,0.27,0.00,0.00,0.00,0.00,0.00,0.00
30,63.60,7.85,1.65,0.00,6.42,0.28,6.69,0.37,12.17,0.00,0.00,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.01,2.40,0.00,0.00,0.00,0.01,0.00,0.00
30,62.67,7.73,1.62,0.00,6.32,0.27,6.60,0.37,11.99,0.00,0.00,5.18,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.00,0.00,0.00,1.59,0.00,1.86
34,58.96,13.18,0.00,0.00,1.43,2.78,4.21,12.82,10.53,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.13,0.00,0.00
31,60.99,11.56,0.00,0.95,2.13,6.73,8.86,0.23,0.58,9.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,2.82,0.00,4.46,0.00,0.00
30,59.66,8.60,5.98,0.00,0.36,2.80,3.16,3.64,17.83,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.08,0.95,0.00
34,70.44,7.06,0.00,0.00,0.96,3.04,3.99,10.40,7.17,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.83,0.00,0.00,0.00,0.04,0.00,0.00
34,69.01,10.24,0.00,0.00,5.50,2.59,8.09,0.11,10.62,0.00,0.00,0.00,0.00,0.01,1.81,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.02,0.00,0.00
34,62.23,11.86,0.58,0.00,3.21,1.55,4.75,8.81,10.89,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.11,0.64,0.00,0.00,0.00,0.09,0.00,0.00
29,61.58,12.15,0.00,1.00,2.33,7.39,9.73,0.09,0.34,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,5.14,0.00,0.00
25,54.32,4.55,14.27,0.00,0.37,4.77,5.14,1.71,15.38,0.00,0.00,1.66,0.00,0.01,0.00,0.00,0.00,0.00,0.07,0.00,0.00,1.10,0.00,1.77,0.00,0.00
30,60.93,7.13,4.27,5.21,0.09,1.01,1.10,9.80,6.67,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,4.56,0.00,0.00
29,56.28,10.54,2.76,6.15,1.52,6.21,7.74,0.10,10.99,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,5.35,0.00,0.00
31,64.48,7.87,5.23,2.93,2.97,2.74,5.70,0.17,9.66,2.43,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.67,0.00,0.05,0.00,0.71
30,63.22,4.18,2.98,0.00,2.51,1.68,4.19,7.20,9.29,0.00,0.00,5.12,0.00,0.01,0.00,0.00,0.00,0.00,0.06,0.00,0.00,3.74,0.00,0.01,0.00,0.00
30,55.03,11.38,0.00,0.00,5.47,2.08,7.55,0.00,6.31,0.00,0.00,19.10,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.60,0.00,0.00,0.00,0.00
30,74.67,7.51,6.14,0.00,0.08,3.09,3.17,0.05,8.23,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.10,0.00,0.00
30,64.44,8.83,3.00,0.00,2.55,4.53,7.08,1.92,13.30,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.66,0.00,0.02,0.00,0.69
31,66.93,8.02,0.00,1.00,6.50,3.98,10.47,3.25,7.37,0.00,0.01,0.00,0.00,1.83,0.00,0.00,0.00,0.00,1.09,0.00,0.00,0.00,0.00,0.03,0.00,0.00
34,72.31,6.55,0.00,0.00,2.56,1.16,3.73,0.02,11.37,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.54,4.44,0.00,0.00,0.00,0.03,0.00,0.00
30,74.70,7.75,5.83,0.00,1.23,1.77,2.99,0.04,7.62,0.00,0.00,0.88,0.00,0.03,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.08,0.00,0.00
30,79.84,8.28,3.89,0.00,0.85,1.19,2.04,0.05,5.11,0.00,0.00,0.58,0.00,0.04,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.09,0.00,0.00
30,70.75,6.34,0.91,0.00,0.29,5.13,5.41,2.42,7.77,0.01,0.03,6.29,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.01,0.00
30,50.99,4.26,11.74,0.00,0.66,10.68,11.34,0.27,7.78,0.04,1.50,6.69,0.00,0.01,0.00,0.00,0.00,0.05,1.33,0.00,0.00,0.00,0.00,0.02,0.00,3.99
